Sentiment,Headline
1,Strongest growth was seen in the new markets in Russia the Czech Republic and Slovakia
1,The airline has ordered nine Airbus aircraft with deliveries from and in doing so becomes the lead airline for the latest variant of RollsRoyce Trent series engines called the
1,The company is now intensifying its smelter operations and increasing its annual production capacity to tonnes of copper
1,The company is market share is continued to increase further
1,The company is scheduled traffic measured in revenue passenger kilometres RPK grew by just over and nearly more passengers were carried on scheduled flights than in February
1,The company said that its investments in the new market areas resulted in sales increase in Sweden Poland Russia and Lithuania
1,The disposal of Autotank will also strengthen Aspo is capital structure commented Gustav Nyberg CEO of Aspo
1,The earnings per share for the quarter came in at eur up from the eur of the same quarter a year earlier
1,The economic occupancy rate of Sponda is property portfolio rose to from in
1,The Finnish supplier of BSSOSS and VAS for telecom operators Tecnotree has received expansion orders worth a total US for its convergent charging and next generation messaging solutions in Latin America the company announced without specifying which operators had placed the orders
1,The group is month operating profit grew NUMERIC percent to million euros
1,The growth in the activeness of Talentum is customers which started at the end of continued during the reporting period the company stated
1,The growth of net sales in the first half of NUMERIC has been compared with the first half of
1,The pretax profit of the group is life insurance business increased to EUR NUMERIC million from EUR NUMERIC million
1,The pretax profit of the group is life insurance business increased to EURm from EURm
1,The total delivery volume of paper businesses in NUMERIC was tonnes up from tonnes in
1,The value of the firm is forestry holdings increased by SEK bn
1,This new deal has strengthened the partnership from Telemig Celular and Tecnomen which it has started since the beginning of Telemig is prepaid operations
1,Turnover rose to EURm from EURm
1,Xerox and Stora Enso have teamed up to tailor the iGen to the shortrun ondemand packaging market
1,YIT Construction and the town of Riihimki have signed a lease contract whereby the town will occupy the Travel Centre office facilities
1,The upgrade is intended to raise the network capacity from NUMERIC MHz to NUMERIC MHz in several cities enabling bidirectional services for digital television as well as broadband data
1,Lead production in turn should increase to tonnes through NUMERIC in what would be a twofold increase from current capacity levels Zahariev said
1,Separately YIT Corporation and Austrian firm AG last week signed an agreement on the sale of is building system service business in Germany Austria Poland the Czech Republic Hungary and Romania for EUR NUMERIC mln
1,The company intends to raise production capacity in
1,Thereby the company will expand its offering to North Central and South America
1,To our members and partners the use of IT will mostly be apparent in the increased efficiency of the results service observes Perttu Puro from Tradeka
0,tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google Cash advertiser
0,Compared with the FTSE NUMERIC index which rose points on the day this was a relative price change of
0,Compared with the FTSE NUMERIC index which rose points on the day this was a relative price change of
1,Finland is Nokian Tyres and Kazakhstan is Ordabasy Corporation signed an agreement to build a plant in Astana to produce car tires Ordabasy chairman Dinmukhamet Idrisov said at a press conference
1,Finnish business software group AffectoGenimap Oyj said it had signed an agreement to acquire all the shares in Swedish sector company Intellibis Ab for NUMERIC mln euro on a debtfree basis
1,Finnish silicon wafers manufacturer Okmetic Oyj said on June NUMERIC it signed an agreement with Nordea Bank Finland Plc the local subsidiary of Swedish commercial bank Nordea Bank AB which will refinance Okmetic is syndicated bank facility which amounts to some NUMERIC mln euro
1,Furthermore Bunge will also sign a licensing agreement for the Sunnuntai and Carlsha Mejeri brands
1,In September the Finnish group agreed to buy Danish company Rose Poultry AS for up to EUR in a combination of cash and stock
1,is planning to expand its product portfolio in the harbor segment chief executive Pekka Lundmark told Financial Times Deutschland
1,KAUKOTELKO LTD PRESS RELEASE AT NUMERIC Telko Group is expanding its strategic partnership with BP Industrial Lubricants Services by acquiring total ownership of BP is Swedish retail company MolubAlloy AB
1,Production capacity will rise gradually from tonnes to tonnes
1,Ramirent Danish subsidiary Ramirent AS has today signed an agreement to acquire the business assets of the machinery rental company Jydsk Materiel Udlejning located in West Jutland
1,The agreement will provide The Switch with double the converter capacity whilst opening up further manufacturing locations in China
1,The company also said on November NUMERIC its Real Estate Fund Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa southern Finland
1,The company has committed to further expanding the Apollo portfolio
1,The contracts have been signed to acquire uranium produced at the Sotkamo nickelzinc mine in eastern Finland owned by Talvivaara
1,The OMX Nordic NUMERIC index comprising the NUMERIC most traded Nordic stocks on the Nasdaq OMX exchange closed up at points on Wednesday
1,The OMX Nordic NUMERIC index comprising the NUMERIC most traded Nordic stocks on the Nasdaq OMX exchange closed up at points on Friday
1,Under the terms of the offtake agreement with Talvivaara Cameco will provide an upfront investment to a maximum of NUMERIC million to cover the construction cost of the uranium extraction circuit
